fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,7,600,0.06902247,0.26418006,0.115631804,0.10515349,0.033745818,-897.3777
1,7,625,0.068372585,0.24102502,0.20208377,0.59453464,0.036290374,-883.6832
1,7,650,0.09737826,0.5439528,0.5575369,0.9365324,0.03486131,-772.63666
1,7,675,0.07442742,0.24538359,0.14468826,0.78807014,0.03134763,-897.5397
1,7,700,0.11751649,0.664156,0.49151596,0.93807644,0.032552,-762.2028
1,7,725,0.076501556,0.40339518,0.24521206,0.75095713,0.037639447,-778.3418
1,7,750,0.13725477,0.5155295,0.678202,0.860575,0.063381985,-663.5268
1,7,775,0.10402775,0.4827706,0.6645763,0.94606984,0.032066893,-758.37555
1,7,800,0.09632701,0.23610523,0.3400643,0.7303809,0.04079083,-844.0984
1,7,825,0.08509406,0.29728055,0.36807358,0.6857617,0.036880635,-829.4307
1,7,850,0.093399175,0.29468793,0.18335518,0.5743597,0.03438262,-811.3126
1,7,875,0.07795609,0.41646546,0.23830412,0.7778202,0.04302503,-792.47235
1,7,900,0.10267607,0.35105217,0.20109463,0.8466651,0.047142766,-749.90393
1,7,925,0.09244767,0.20379882,0.17507477,0.57429457,0.031949706,-874.4281
1,7,950,0.110824145,0.7628316,0.4951838,0.93413866,0.041851394,-702.8267
1,7,975,0.18006001,0.9827478,0.6129359,0.9508221,0.057865825,-624.5658
1,7,1000,0.14463362,1.0692916,0.99071044,0.9827178,0.037351355,-705.058
1,7,1025,0.15140764,0.7968295,0.66227734,0.9586534,0.03332309,-723.5105
1,7,1050,0.29938036,1.5372891,0.5432834,0.9260197,0.044909544,-552.14026
1,7,1075,0.20732126,2.012688,0.9495939,0.88207257,0.25673392,-331.64615
1,7,1100,0.19202892,1.7165943,1.0511492,0.94986063,0.09685969,-503.2714
1,7,1125,0.1646882,1.2243418,1.2689254,0.9593122,0.08690114,-555.0017
1,7,1150,0.15232256,0.90006155,0.88764876,0.95799905,0.0496805,-605.8156
1,7,1175,0.16003649,0.7321944,0.71053165,0.91088843,0.047036886,-652.2866
1,7,1200,0.111906245,0.5860754,0.67950165,0.90641177,0.041771136,-728.4115
1,7,1225,0.102945745,0.40825558,0.5265244,0.8393314,0.04169053,-766.7897
1,7,1250,0.096588954,0.50672007,0.45647874,0.8037648,0.057654064,-722.1409
1,8,0,0.30690715,0.21691726,0.22024086,0.48050046,0.09964629,2908.6074
1,8,25,0.14900623,0.766708,0.89573884,0.6738598,0.18765152,-409.7064
1,8,50,0.1288054,0.78255737,0.9074663,0.69425017,0.13166456,-503.03598
1,8,75,0.13251854,0.62714446,0.8518313,0.7304994,0.08323407,-580.6416
1,8,100,0.10815313,0.49521545,0.7099658,0.7865786,0.05878784,-636.31506
1,8,125,0.11924508,0.57062125,0.48154497,0.79302067,0.071302086,-559.4147
1,8,150,0.1330671,0.44235528,0.4992745,0.87153226,0.06584541,-669.1075
1,8,175,0.10003372,0.3510535,0.3808336,0.8280568,0.048555534,-690.17523
1,8,200,0.09579619,0.26674798,0.30883935,0.8003491,0.049483564,-686.64624
1,8,225,0.08186139,0.28726894,0.3153491,0.7589597,0.046425734,-772.6103
1,8,250,0.09074327,0.30121276,0.2356024,0.8189849,0.060742646,-685.0328
1,8,275,0.07518262,0.17956153,0.16303721,0.7591078,0.0472716,-826.24786
1,8,300,0.07747826,0.2186944,0.20712389,0.64202327,0.04202458,-798.2295
1,8,325,0.09468938,0.34372827,0.32220227,0.8707812,0.041034564,-737.3707
1,8,350,0.08231783,0.19251807,0.20281528,0.6543872,0.03899897,-828.1881
1,8,375,0.08588654,0.36586967,0.35069418,0.8954316,0.041264515,-792.8828
1,8,400,0.09226438,0.28554225,0.29483914,0.8017053,0.052508544,-723.20593
1,8,425,0.08461426,0.26801068,0.18517546,0.64025116,0.046225764,-801.92993
1,8,450,0.07784117,0.22194812,0.1860514,0.5823622,0.034081608,-867.92004
1,8,475,0.07061039,0.1952598,0.16876389,0.5741625,0.034597177,-871.7188
1,8,500,0.10277992,0.40089428,0.3301507,0.836952,0.039782293,-750.2135
1,8,525,0.08569377,0.19142595,0.13931108,0.38681686,0.044907268,-828.9817
1,8,550,0.07594997,0.2210946,0.21271215,0.7762581,0.036142178,-865.1527
1,8,575,0.10497607,0.28996104,0.2558161,0.70550585,0.0365213,-665.9566
1,8,600,0.07987906,0.23204572,0.2060916,0.8498618,0.0449573,-792.7625
1,8,625,0.07776304,0.2372144,0.1817733,0.83768165,0.034463126,-885.3755
1,8,650,0.08087718,0.3040982,0.20183359,0.75367373,0.033561163,-618.61163
1,8,675,0.08287191,0.20611775,0.13975102,0.53784806,0.050565783,-860.14276
1,8,700,0.07159016,0.28921604,0.19991417,0.72151995,0.03179844,-862.8745
1,8,725,0.082262,0.24549271,0.14638978,0.66701394,0.03327374,-813.62775
1,8,750,0.081865475,0.32909322,0.20710747,0.7940173,0.043656643,-811.96936
1,8,775,0.07566677,0.23132001,0.1265578,0.43685418,0.037055258,-818.42444
1,8,800,0.07439518,0.2122685,0.10935941,0.680996,0.03585377,-912.7102
1,8,825,0.06843135,0.17193109,0.105701,0.3201846,0.03636544,-915.13104
1,8,850,0.09039963,0.541386,0.38953805,0.93531895,0.037734844,-759.863
1,8,875,0.08508809,0.3152667,0.27764845,0.78740656,0.032320265,-842.6957
1,8,900,0.08347802,0.57129866,0.49476555,0.9454308,0.033415213,-801.8549
1,8,925,0.08980716,0.3047236,0.21189126,0.54643387,0.070286095,-716.99255
1,8,950,0.077844895,0.18842334,0.15949161,0.3447927,0.03034143,-875.6511
1,8,975,0.0707213,0.22398224,0.18670516,0.75867593,0.035966475,-863.00555
1,8,1000,0.123069055,0.63906544,0.38132635,0.8628583,0.03594382,-761.6419
1,9,0,0.28988582,0.20730007,0.23175484,-0.47227082,0.11731594,1300.3756
1,9,25,0.1438866,0.9581799,0.81554705,-0.31056082,0.2051724,-403.80664
1,9,50,0.11624284,0.8973639,0.940782,-0.24455445,0.13212417,-454.41812
1,9,75,0.114619225,0.6573026,0.84099746,-0.114544466,0.08611856,-539.8176
1,9,100,0.117122605,0.31806785,0.33523306,0.5566375,0.07154826,-640.6076
1,9,125,0.10960508,0.3562129,0.40641564,0.709518,0.07443098,-643.5565
