fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,4,525,0.06133283,0.199033,0.12126508,0.4077365,0.025227899,-957.23364
1,4,550,0.061311033,0.19483231,0.12076116,0.39446333,0.025201513,-958.1492
1,4,575,0.06154616,0.19619603,0.121292114,0.39528495,0.025239639,-959.30304
1,4,600,0.061335757,0.19590521,0.121616974,0.39215547,0.025187563,-959.61755
1,4,625,0.06139091,0.19642663,0.12146126,0.38876444,0.02524115,-959.27637
1,4,650,0.061618995,0.19843005,0.1219394,0.40219596,0.025257308,-959.0232
1,4,675,0.061631855,0.19406737,0.12171303,0.38493377,0.02521488,-956.63513
1,4,700,0.062452573,0.19417763,0.12264732,0.3924669,0.025263002,-945.9874
1,4,725,0.06127382,0.1919264,0.12118356,0.3733805,0.02527451,-957.1685
1,4,750,0.061267655,0.19531153,0.12155511,0.38979653,0.025184192,-959.3741
1,4,775,0.061332032,0.1954646,0.121252626,0.38975096,0.025188493,-959.14294
1,4,800,0.06135349,0.19377299,0.1213201,0.3908155,0.025251728,-959.3148
1,4,825,0.061427012,0.19533114,0.12113878,0.38423222,0.02524952,-959.1964
1,4,850,0.062031787,0.19604789,0.12131334,0.38921928,0.02519663,-958.6684
1,4,875,0.061459113,0.19599144,0.11996087,0.3852105,0.025211625,-959.08777
1,4,900,0.061234903,0.19614509,0.12148058,0.39389783,0.02523348,-958.84467
1,4,925,0.061564673,0.19623522,0.1215018,0.38599995,0.025209418,-956.48596
1,4,950,0.061232913,0.20103754,0.12147034,0.38628206,0.025188262,-957.0682
1,4,975,0.062441625,0.19767196,0.121996276,0.3929827,0.025253471,-957.4003
1,4,1000,0.0613517,0.1943287,0.12072872,0.3914977,0.025204884,-959.3277
1,4,1025,0.061355654,0.19600476,0.12069851,0.39728448,0.025196746,-958.98364
1,4,1050,0.061845258,0.2002232,0.11996985,0.3705591,0.025206046,-958.6661
1,4,1075,0.061524235,0.19412844,0.12161169,0.39455125,0.025178844,-959.1969
1,4,1100,0.061190892,0.19677292,0.1221556,0.4015138,0.025244987,-957.179
1,4,1125,0.061643194,0.1941149,0.119931795,0.39463106,0.025212439,-958.8754
1,4,1150,0.061480865,0.19532183,0.12114417,0.40140334,0.02524394,-958.69586
1,4,1175,0.061548784,0.19508284,0.120538324,0.38553834,0.025219645,-959.1122
1,4,1200,0.061323516,0.19489588,0.12177023,0.39885253,0.025168614,-957.06775
1,4,1225,0.061148975,0.19585297,0.1223729,0.40380767,0.025227783,-956.84186
1,4,1250,0.061585266,0.18976724,0.12057943,0.3748913,0.025181867,-956.16724
1,4,1275,0.061373677,0.19863424,0.12079719,0.41502658,0.025213137,-958.5776
1,4,1300,0.061276674,0.19630232,0.12085127,0.3897015,0.025236268,-958.2368
1,4,1325,0.061409764,0.19477981,0.12131218,0.39262596,0.025230223,-959.6274
1,4,1350,0.061226405,0.19458279,0.121215135,0.39389664,0.025253588,-959.3481
1,4,1375,0.06130031,0.1933838,0.1216403,0.3951413,0.025228016,-959.5137
1,4,1400,0.0617531,0.19684577,0.12013542,0.38462603,0.025222668,-957.89703
1,4,1425,0.06138143,0.19652751,0.12161496,0.38541096,0.02515455,-958.92334
1,4,1450,0.061601274,0.19439986,0.1214166,0.3902334,0.025248358,-959.36975
1,4,1475,0.061961807,0.19648403,0.12132358,0.42247045,0.025246032,-958.9158
1,4,1500,0.061369438,0.19453941,0.1225097,0.3950725,0.025237896,-958.92346
1,4,1525,0.06197241,0.19310729,0.11867443,0.3784692,0.025238128,-957.85297
1,4,1550,0.061545413,0.19403408,0.12132031,0.4145577,0.025236268,-959.6734
1,4,1575,0.061293,0.19424133,0.122039855,0.40496874,0.025213718,-959.064
1,4,1600,0.06214922,0.1974802,0.120724075,0.37719834,0.025215114,-956.6522
1,4,1625,0.06138408,0.19493875,0.12055829,0.38264757,0.025241964,-958.5232
1,4,1650,0.06137407,0.19362713,0.12078884,0.4201192,0.025259633,-958.044
1,4,1675,0.06174386,0.19531958,0.11956746,0.39390957,0.025224645,-957.65424
1,4,1700,0.061248478,0.19443549,0.12105651,0.397276,0.025236268,-959.1776
1,4,1725,0.061388563,0.19407493,0.12239748,0.39539015,0.025231851,-959.49963
1,4,1750,0.06132452,0.19544351,0.12071098,0.38895175,0.025215345,-959.83136
1,4,1775,0.061314233,0.19520268,0.121241644,0.38922766,0.025268001,-958.5487
1,4,1800,0.061901454,0.19561772,0.12045706,0.39379624,0.02523778,-958.4041
1,4,1825,0.061384834,0.19523622,0.12023595,0.38848463,0.025209766,-959.8112
1,4,1850,0.061627056,0.19677009,0.12162668,0.38611123,0.025219064,-959.7467
1,4,1875,0.061473932,0.19783826,0.12191565,0.3642369,0.025216391,-958.8231
