fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,4,850,0.06049564,0.16797788,0.12777796,0.36608833,0.031026864,-287.14352
1,4,875,0.0592961,0.17821217,0.14361078,0.41089413,0.031571385,-290.30927
1,4,900,0.058625713,0.16985278,0.13637115,0.29252326,0.029044306,-299.77698
1,4,925,0.060709797,0.19139662,0.14823477,0.2580205,0.027168145,-311.46124
1,4,950,0.05826751,0.19959,0.11729103,0.24891673,0.028812338,-302.9033
1,4,975,0.059497725,0.171124,0.119783536,0.344253,0.03145322,-306.76886
1,4,1000,0.058172006,0.19279562,0.130409,0.40215424,0.02782886,-295.499
1,4,1025,0.05891843,0.17900027,0.13364534,0.40950906,0.027844047,-309.72952
1,4,1050,0.05896022,0.18364593,0.1186775,0.35523233,0.02880145,-305.7061
1,4,1075,0.058561113,0.18577954,0.13524209,0.3330968,0.027458835,-301.19446
1,4,1100,0.05772204,0.18260439,0.1490597,0.2826544,0.028388334,-284.6008
1,4,1125,0.059736487,0.17409278,0.121900566,0.36269116,0.034853365,-291.79486
1,4,1150,0.059267364,0.18396008,0.13024043,0.46266282,0.02974463,-301.00626
1,4,1175,0.059857156,0.17764552,0.1287564,0.34271586,0.02942833,-305.50552
1,4,1200,0.058692623,0.15924701,0.123629734,0.4115354,0.029505303,-302.8434
1,4,1225,0.058315698,0.18518676,0.12565748,0.42702326,0.028193649,-298.37463
1,4,1250,0.059014536,0.17793302,0.11949289,0.45694506,0.03403875,-294.26688
1,4,1275,0.05913596,0.18617257,0.12550335,0.2846795,0.026496198,-304.93723
1,4,1300,0.059405025,0.17138717,0.13386548,0.36942557,0.029073602,-294.68936
1,4,1325,0.0588108,0.17700057,0.12459782,0.32663527,0.029149791,-289.09915
1,4,1350,0.058488093,0.18757741,0.13207132,0.28866097,0.03087858,-288.68213
1,4,1375,0.059173767,0.1747135,0.13283233,0.3467152,0.029535973,-303.5245
1,4,1400,0.058587298,0.18785644,0.12710316,0.2894327,0.028667316,-304.97794
1,4,1425,0.057646435,0.16930956,0.13385402,0.42575917,0.028763691,-300.47174
1,4,1450,0.058517843,0.180766,0.13476089,0.33276495,0.029168084,-303.6416
1,4,1475,0.05887859,0.18241219,0.13066281,0.35202634,0.028291691,-307.89114
1,4,1500,0.058030784,0.18877321,0.12558305,0.24648066,0.026378706,-307.48273
1,4,1525,0.058330182,0.16448483,0.12492771,0.39114937,0.03277837,-292.58813
1,4,1550,0.05801425,0.18907884,0.13298294,0.34918886,0.028452063,-285.38953
1,4,1575,0.06148219,0.1756493,0.12053388,0.47951207,0.038287085,-294.9606
1,4,1600,0.05839487,0.18273179,0.12427825,0.28606528,0.033478048,-294.3625
1,4,1625,0.064261265,0.17673658,0.1361681,0.36402676,0.03432261,-284.43347
1,4,1650,0.05876628,0.19122344,0.14126211,0.42864263,0.033230614,-274.31445
1,4,1675,0.06119144,0.177951,0.13722037,0.35087383,0.033495683,-292.87683
1,4,1700,0.05868562,0.20101131,0.12425277,0.3727971,0.03408495,-277.1594
1,4,1725,0.057865877,0.1828428,0.13892898,0.30107364,0.032060657,-279.40436
1,4,1750,0.05809278,0.1789636,0.119610935,0.34635296,0.030141458,-302.9365
1,4,1775,0.05816656,0.18595742,0.14278732,0.3577136,0.027604612,-301.04257
1,4,1800,0.06070267,0.18846442,0.12776244,0.27829558,0.027252484,-306.3377
