fold,replicate,epoch,rmse_typ,omega_1,omega_2,rho,sigma,LL
1,3,950,0.057554826,0.17428629,0.11542681,0.34610802,0.02836064,-314.37128
1,3,975,0.058380287,0.1748031,0.12332566,0.3403334,0.027323825,-314.48575
1,3,1000,0.057929676,0.17897795,0.12194046,0.35856095,0.026455332,-306.91812
1,3,1025,0.058174998,0.17915407,0.12290617,0.39196035,0.027772166,-314.95132
1,3,1050,0.05822147,0.17580499,0.12152017,0.39716896,0.028775157,-299.15555
1,3,1075,0.05883902,0.18201537,0.12733515,0.39967155,0.026667884,-313.3542
1,3,1100,0.058821477,0.16798866,0.12007029,0.33495343,0.030483318,-306.86984
1,3,1125,0.058824126,0.17466535,0.11325046,0.37584478,0.029600902,-298.59872
1,3,1150,0.057572242,0.16445206,0.124523096,0.4173782,0.02823201,-306.5099
1,3,1175,0.05870478,0.18141022,0.13047399,0.374992,0.026147861,-299.83334
1,3,1200,0.058878433,0.18506996,0.12223018,0.35812837,0.02673149,-312.95898
1,3,1225,0.06089571,0.17005736,0.11665813,0.39899117,0.030431168,-314.738
1,3,1250,0.06030584,0.17019853,0.11456791,0.3755034,0.027141694,-312.882
1,3,1275,0.0589612,0.18758808,0.114969134,0.35190487,0.026366398,-308.3809
1,3,1300,0.06069396,0.1745279,0.117660426,0.39460996,0.030348137,-309.91647
1,3,1325,0.061658,0.17505918,0.12141111,0.38460594,0.030397518,-305.84464
1,3,1350,0.059379112,0.17709763,0.115059346,0.44579667,0.02657978,-312.51752
1,3,1375,0.06045247,0.18374811,0.13236658,0.26120564,0.02593671,-316.59778
1,3,1400,0.060278844,0.16882525,0.12598819,0.29551804,0.027237287,-311.46918
1,3,1425,0.060279153,0.17737511,0.11304574,0.34548295,0.027753381,-300.85327
1,3,1450,0.06050093,0.17733558,0.11958639,0.39817846,0.02638242,-315.68015
1,3,1475,0.060394157,0.17272986,0.11936139,0.38944831,0.027676506,-312.43674
1,3,1500,0.06058004,0.17961955,0.12187165,0.3666145,0.026719883,-315.28293
